,31m56s.png,10m04s.png,07m36s.png,38m55s.png,03m10s.png,14m04s.png,33m28s.png,06m47s.png,08m25s.png
520,151719580000.0,165849870000.0,180038400000.0,109673630000.0,194285720000.0,13519540000.0,370020200000.0,325237930000.0,281031100000.0
521,180038400000.0,194285720000.0,180038400000.0,123631935000.0,194285720000.0,54399844000.0,385078070000.0,325237930000.0,281031100000.0
522,237385060000.0,222958520000.0,194285720000.0,109673630000.0,208592270000.0,54399844000.0,385078070000.0,310439150000.0,295703700000.0
523,266420830000.0,237385060000.0,208592270000.0,109673630000.0,208592270000.0,68135264000.0,385078070000.0,310439150000.0,325237930000.0
524,295703700000.0,266420830000.0,222958520000.0,109673630000.0,222958520000.0,81925740000.0,385078070000.0,310439150000.0,370020200000.0
525,295703700000.0,266420830000.0,295703700000.0,123631935000.0,222958520000.0,109673630000.0,385078070000.0,310439150000.0,370020200000.0
526,295703700000.0,295703700000.0,310439150000.0,137647080000.0,251872310000.0,137647080000.0,385078070000.0,310439150000.0,370020200000.0
527,295703700000.0,266420830000.0,310439150000.0,123631935000.0,251872310000.0,137647080000.0,415392920000.0,340100680000.0,385078070000.0
528,295703700000.0,266420830000.0,310439150000.0,123631935000.0,251872310000.0,137647080000.0,430651150000.0,340100680000.0,385078070000.0
529,295703700000.0,251872310000.0,295703700000.0,123631935000.0,251872310000.0,95771705000.0,445977300000.0,340100680000.0,370020200000.0
530,295703700000.0,281031100000.0,295703700000.0,123631935000.0,266420830000.0,95771705000.0,476835940000.0,340100680000.0,355027900000.0
531,295703700000.0,251872310000.0,295703700000.0,123631935000.0,266420830000.0,137647080000.0,476835940000.0,340100680000.0,370020200000.0
532,325237930000.0,281031100000.0,266420830000.0,151719580000.0,295703700000.0,165849870000.0,492369700000.0,355027900000.0,370020200000.0
533,295703700000.0,266420830000.0,295703700000.0,151719580000.0,237385060000.0,165849870000.0,492369700000.0,400202100000.0,370020200000.0
534,281031100000.0,295703700000.0,325237930000.0,151719580000.0,237385060000.0,180038400000.0,415392920000.0,430651150000.0,370020200000.0
535,295703700000.0,266420830000.0,325237930000.0,151719580000.0,222958520000.0,180038400000.0,385078070000.0,415392920000.0,370020200000.0
536,310439150000.0,266420830000.0,355027900000.0,165849870000.0,222958520000.0,151719580000.0,385078070000.0,415392920000.0,385078070000.0
537,310439150000.0,266420830000.0,355027900000.0,165849870000.0,222958520000.0,137647080000.0,370020200000.0,385078070000.0,370020200000.0
538,310439150000.0,251872310000.0,325237930000.0,180038400000.0,237385060000.0,137647080000.0,370020200000.0,400202100000.0,400202100000.0
539,340100680000.0,251872310000.0,310439150000.0,180038400000.0,251872310000.0,137647080000.0,370020200000.0,370020200000.0,430651150000.0
540,385078070000.0,266420830000.0,237385060000.0,222958520000.0,251872310000.0,137647080000.0,370020200000.0,325237930000.0,461372030000.0
541,295703700000.0,281031100000.0,222958520000.0,237385060000.0,325237930000.0,137647080000.0,355027900000.0,325237930000.0,461372030000.0
542,266420830000.0,370020200000.0,180038400000.0,251872310000.0,325237930000.0,137647080000.0,355027900000.0,370020200000.0,461372030000.0
543,266420830000.0,415392920000.0,222958520000.0,266420830000.0,385078070000.0,95771705000.0,370020200000.0,370020200000.0,461372030000.0
544,251872310000.0,430651150000.0,237385060000.0,251872310000.0,385078070000.0,68135264000.0,325237930000.0,385078070000.0,430651150000.0
545,266420830000.0,385078070000.0,237385060000.0,237385060000.0,400202100000.0,68135264000.0,355027900000.0,461372030000.0,445977300000.0
546,310439150000.0,355027900000.0,281031100000.0,222958520000.0,400202100000.0,68135264000.0,385078070000.0,461372030000.0,430651150000.0
547,325237930000.0,355027900000.0,281031100000.0,194285720000.0,400202100000.0,68135264000.0,430651150000.0,461372030000.0,430651150000.0
548,325237930000.0,355027900000.0,281031100000.0,180038400000.0,415392920000.0,151719580000.0,445977300000.0,461372030000.0,415392920000.0
549,370020200000.0,355027900000.0,281031100000.0,194285720000.0,415392920000.0,208592270000.0,476835940000.0,476835940000.0,415392920000.0
550,370020200000.0,370020200000.0,310439150000.0,194285720000.0,415392920000.0,208592270000.0,476835940000.0,461372030000.0,340100680000.0
551,385078070000.0,310439150000.0,310439150000.0,222958520000.0,400202100000.0,208592270000.0,476835940000.0,461372030000.0,325237930000.0
552,385078070000.0,310439150000.0,355027900000.0,222958520000.0,340100680000.0,194285720000.0,492369700000.0,461372030000.0,340100680000.0
553,400202100000.0,310439150000.0,355027900000.0,251872310000.0,355027900000.0,194285720000.0,523649200000.0,476835940000.0,370020200000.0
554,400202100000.0,370020200000.0,355027900000.0,222958520000.0,325237930000.0,165849870000.0,523649200000.0,461372030000.0,415392920000.0
555,400202100000.0,400202100000.0,355027900000.0,222958520000.0,340100680000.0,165849870000.0,539396200000.0,492369700000.0,430651150000.0
556,415392920000.0,415392920000.0,340100680000.0,251872310000.0,370020200000.0,165849870000.0,539396200000.0,523649200000.0,461372030000.0
557,430651150000.0,415392920000.0,340100680000.0,251872310000.0,445977300000.0,165849870000.0,523649200000.0,523649200000.0,415392920000.0
558,445977300000.0,415392920000.0,325237930000.0,251872310000.0,492369700000.0,194285720000.0,555215600000.0,555215600000.0,415392920000.0
559,461372030000.0,415392920000.0,340100680000.0,281031100000.0,492369700000.0,194285720000.0,555215600000.0,555215600000.0,385078070000.0
560,445977300000.0,370020200000.0,340100680000.0,295703700000.0,507973930000.0,194285720000.0,571108100000.0,555215600000.0,415392920000.0
561,476835940000.0,370020200000.0,355027900000.0,325237930000.0,523649200000.0,194285720000.0,587074440000.0,539396200000.0,415392920000.0
562,476835940000.0,370020200000.0,355027900000.0,325237930000.0,523649200000.0,208592270000.0,603115000000.0,555215600000.0,445977300000.0
563,492369700000.0,340100680000.0,385078070000.0,355027900000.0,507973930000.0,208592270000.0,603115000000.0,539396200000.0,445977300000.0
564,492369700000.0,340100680000.0,430651150000.0,325237930000.0,507973930000.0,194285720000.0,603115000000.0,492369700000.0,445977300000.0
565,492369700000.0,385078070000.0,445977300000.0,281031100000.0,415392920000.0,208592270000.0,651690700000.0,476835940000.0,492369700000.0
566,492369700000.0,340100680000.0,445977300000.0,325237930000.0,415392920000.0,208592270000.0,651690700000.0,476835940000.0,476835940000.0
567,539396200000.0,385078070000.0,430651150000.0,340100680000.0,461372030000.0,208592270000.0,651690700000.0,476835940000.0,476835940000.0
568,507973930000.0,385078070000.0,430651150000.0,385078070000.0,492369700000.0,237385060000.0,700962050000.0,461372030000.0,476835940000.0
569,507973930000.0,400202100000.0,370020200000.0,415392920000.0,523649200000.0,325237930000.0,700962050000.0,461372030000.0,476835940000.0
570,523649200000.0,385078070000.0,355027900000.0,415392920000.0,507973930000.0,325237930000.0,700962050000.0,445977300000.0,492369700000.0
571,523649200000.0,355027900000.0,340100680000.0,385078070000.0,507973930000.0,325237930000.0,750949040000.0,445977300000.0,492369700000.0
572,507973930000.0,355027900000.0,355027900000.0,355027900000.0,476835940000.0,295703700000.0,717543800000.0,476835940000.0,492369700000.0
573,523649200000.0,370020200000.0,370020200000.0,325237930000.0,476835940000.0,281031100000.0,700962050000.0,492369700000.0,492369700000.0
574,539396200000.0,385078070000.0,385078070000.0,281031100000.0,430651150000.0,222958520000.0,684459700000.0,507973930000.0,492369700000.0
575,539396200000.0,400202100000.0,385078070000.0,325237930000.0,476835940000.0,237385060000.0,684459700000.0,571108100000.0,492369700000.0
576,539396200000.0,430651150000.0,385078070000.0,340100680000.0,476835940000.0,281031100000.0,651690700000.0,603115000000.0,476835940000.0
577,539396200000.0,430651150000.0,430651150000.0,355027900000.0,476835940000.0,295703700000.0,684459700000.0,603115000000.0,476835940000.0
578,555215600000.0,430651150000.0,430651150000.0,385078070000.0,445977300000.0,295703700000.0,651690700000.0,619230900000.0,492369700000.0
579,539396200000.0,430651150000.0,539396200000.0,400202100000.0,507973930000.0,340100680000.0,651690700000.0,619230900000.0,539396200000.0
580,571108100000.0,430651150000.0,539396200000.0,415392920000.0,507973930000.0,295703700000.0,651690700000.0,619230900000.0,539396200000.0
581,587074440000.0,430651150000.0,523649200000.0,415392920000.0,619230900000.0,295703700000.0,651690700000.0,619230900000.0,539396200000.0
582,619230900000.0,476835940000.0,400202100000.0,415392920000.0,651690700000.0,281031100000.0,684459700000.0,619230900000.0,539396200000.0
583,651690700000.0,476835940000.0,370020200000.0,445977300000.0,668036200000.0,281031100000.0,784681800000.0,619230900000.0,539396200000.0
584,651690700000.0,507973930000.0,340100680000.0,461372030000.0,651690700000.0,325237930000.0,835909400000.0,668036200000.0,555215600000.0
585,619230900000.0,507973930000.0,340100680000.0,461372030000.0,619230900000.0,325237930000.0,853156230000.0,635422600000.0,555215600000.0
586,587074440000.0,507973930000.0,340100680000.0,492369700000.0,619230900000.0,415392920000.0,870489800000.0,668036200000.0,555215600000.0
587,587074440000.0,507973930000.0,370020200000.0,492369700000.0,684459700000.0,430651150000.0,853156230000.0,651690700000.0,587074440000.0
588,587074440000.0,492369700000.0,415392920000.0,492369700000.0,700962050000.0,445977300000.0,835909400000.0,651690700000.0,587074440000.0
589,619230900000.0,445977300000.0,430651150000.0,507973930000.0,784681800000.0,492369700000.0,853156230000.0,635422600000.0,587074440000.0
590,668036200000.0,445977300000.0,461372030000.0,507973930000.0,818748700000.0,492369700000.0,870489800000.0,651690700000.0,555215600000.0
591,700962050000.0,461372030000.0,492369700000.0,539396200000.0,818748700000.0,507973930000.0,887911150000.0,603115000000.0,539396200000.0
592,717543800000.0,476835940000.0,492369700000.0,555215600000.0,818748700000.0,523649200000.0,905421100000.0,587074440000.0,539396200000.0
593,734205900000.0,476835940000.0,492369700000.0,523649200000.0,801673050000.0,523649200000.0,940710900000.0,587074440000.0,539396200000.0
594,734205900000.0,476835940000.0,461372030000.0,507973930000.0,801673050000.0,523649200000.0,958492500000.0,571108100000.0,571108100000.0
595,734205900000.0,476835940000.0,492369700000.0,492369700000.0,801673050000.0,523649200000.0,958492500000.0,587074440000.0,603115000000.0
596,717543800000.0,492369700000.0,523649200000.0,492369700000.0,818748700000.0,571108100000.0,958492500000.0,619230900000.0,651690700000.0
597,717543800000.0,507973930000.0,571108100000.0,492369700000.0,853156230000.0,587074440000.0,958492500000.0,635422600000.0,668036200000.0
598,717543800000.0,523649200000.0,603115000000.0,492369700000.0,853156230000.0,571108100000.0,976366500000.0,668036200000.0,668036200000.0
599,717543800000.0,523649200000.0,603115000000.0,555215600000.0,853156230000.0,587074440000.0,958492500000.0,668036200000.0,750949040000.0
600,700962050000.0,539396200000.0,587074440000.0,587074440000.0,853156230000.0,587074440000.0,976366500000.0,700962050000.0,750949040000.0
601,717543800000.0,571108100000.0,571108100000.0,619230900000.0,853156230000.0,587074440000.0,976366500000.0,668036200000.0,767774100000.0
602,700962050000.0,571108100000.0,571108100000.0,651690700000.0,801673050000.0,523649200000.0,940710900000.0,651690700000.0,784681800000.0
603,750949040000.0,603115000000.0,571108100000.0,651690700000.0,853156230000.0,492369700000.0,923020950000.0,651690700000.0,784681800000.0
604,750949040000.0,619230900000.0,571108100000.0,603115000000.0,887911150000.0,415392920000.0,923020950000.0,700962050000.0,767774100000.0
605,750949040000.0,619230900000.0,571108100000.0,603115000000.0,923020950000.0,415392920000.0,923020950000.0,700962050000.0,750949040000.0
606,750949040000.0,603115000000.0,571108100000.0,603115000000.0,940710900000.0,415392920000.0,976366500000.0,750949040000.0,734205900000.0
607,750949040000.0,635422600000.0,523649200000.0,619230900000.0,940710900000.0,430651150000.0,976366500000.0,801673050000.0,734205900000.0
608,734205900000.0,555215600000.0,571108100000.0,619230900000.0,958492500000.0,445977300000.0,976366500000.0,801673050000.0,734205900000.0
609,784681800000.0,555215600000.0,587074440000.0,635422600000.0,958492500000.0,461372030000.0,958492500000.0,818748700000.0,668036200000.0
610,750949040000.0,555215600000.0,635422600000.0,651690700000.0,976366500000.0,461372030000.0,976366500000.0,818748700000.0,684459700000.0
611,734205900000.0,555215600000.0,651690700000.0,668036200000.0,976366500000.0,476835940000.0,958492500000.0,801673050000.0,684459700000.0
612,801673050000.0,555215600000.0,684459700000.0,717543800000.0,976366500000.0,461372030000.0,976366500000.0,818748700000.0,684459700000.0
613,801673050000.0,571108100000.0,684459700000.0,784681800000.0,976366500000.0,445977300000.0,976366500000.0,853156230000.0,684459700000.0
614,801673050000.0,587074440000.0,684459700000.0,784681800000.0,976366500000.0,430651150000.0,994333750000.0,853156230000.0,684459700000.0
615,835909400000.0,635422600000.0,684459700000.0,767774100000.0,923020950000.0,461372030000.0,976366500000.0,853156230000.0,684459700000.0
616,835909400000.0,684459700000.0,717543800000.0,767774100000.0,958492500000.0,476835940000.0,1012395100000.0,887911150000.0,700962050000.0
617,801673050000.0,684459700000.0,750949040000.0,734205900000.0,1012395100000.0,539396200000.0,1012395100000.0,887911150000.0,734205900000.0
618,835909400000.0,684459700000.0,784681800000.0,684459700000.0,1104153000000.0,635422600000.0,1067155700000.0,835909400000.0,734205900000.0
619,835909400000.0,684459700000.0,835909400000.0,651690700000.0,1104153000000.0,668036200000.0,1085604760000.0,870489800000.0,750949040000.0
620,835909400000.0,684459700000.0,835909400000.0,700962050000.0,1122801800000.0,700962050000.0,1104153000000.0,870489800000.0,835909400000.0
621,870489800000.0,750949040000.0,835909400000.0,734205900000.0,1141552700000.0,700962050000.0,1085604760000.0,958492500000.0,835909400000.0
622,835909400000.0,784681800000.0,784681800000.0,750949040000.0,1141552700000.0,717543800000.0,1085604760000.0,976366500000.0,853156230000.0
623,818748700000.0,801673050000.0,784681800000.0,750949040000.0,1198425200000.0,717543800000.0,1104153000000.0,1030552000000.0,853156230000.0
624,835909400000.0,853156230000.0,835909400000.0,767774100000.0,1217593600000.0,734205900000.0,1104153000000.0,1067155700000.0,853156230000.0
625,835909400000.0,853156230000.0,853156230000.0,801673050000.0,1236869400000.0,784681800000.0,1160405800000.0,1048805200000.0,835909400000.0
626,853156230000.0,835909400000.0,887911150000.0,870489800000.0,1217593600000.0,784681800000.0,1160405800000.0,994333750000.0,853156230000.0
627,958492500000.0,818748700000.0,887911150000.0,870489800000.0,1217593600000.0,784681800000.0,1198425200000.0,994333750000.0,835909400000.0
628,958492500000.0,784681800000.0,887911150000.0,887911150000.0,1217593600000.0,801673050000.0,1198425200000.0,923020950000.0,818748700000.0
629,958492500000.0,750949040000.0,853156230000.0,887911150000.0,1198425200000.0,734205900000.0,1217593600000.0,940710900000.0,835909400000.0
630,958492500000.0,784681800000.0,853156230000.0,870489800000.0,1067155700000.0,734205900000.0,1217593600000.0,940710900000.0,887911150000.0
631,923020950000.0,784681800000.0,835909400000.0,870489800000.0,1104153000000.0,734205900000.0,1198425200000.0,958492500000.0,923020950000.0
632,940710900000.0,801673050000.0,887911150000.0,905421100000.0,1104153000000.0,801673050000.0,1160405800000.0,940710900000.0,958492500000.0
633,940710900000.0,835909400000.0,940710900000.0,905421100000.0,1141552700000.0,818748700000.0,1104153000000.0,976366500000.0,994333750000.0
634,958492500000.0,887911150000.0,1012395100000.0,923020950000.0,1179363000000.0,923020950000.0,1104153000000.0,1012395100000.0,994333750000.0
635,1012395100000.0,870489800000.0,1030552000000.0,958492500000.0,1217593600000.0,923020950000.0,1104153000000.0,1030552000000.0,958492500000.0
636,1012395100000.0,870489800000.0,1012395100000.0,1012395100000.0,1334902300000.0,940710900000.0,1104153000000.0,1067155700000.0,994333750000.0
637,976366500000.0,870489800000.0,1012395100000.0,1067155700000.0,1395091200000.0,1048805200000.0,1141552700000.0,1067155700000.0,1012395100000.0
638,976366500000.0,887911150000.0,994333750000.0,1067155700000.0,1435810300000.0,1048805200000.0,1179363000000.0,1067155700000.0,1012395100000.0
639,976366500000.0,870489800000.0,905421100000.0,1085604760000.0,1435810300000.0,958492500000.0,1179363000000.0,1085604760000.0,1012395100000.0
640,976366500000.0,870489800000.0,887911150000.0,1085604760000.0,1435810300000.0,958492500000.0,1217593600000.0,1067155700000.0,1012395100000.0
641,976366500000.0,870489800000.0,923020950000.0,1067155700000.0,1456352000000.0,923020950000.0,1236869400000.0,1104153000000.0,1012395100000.0
642,994333750000.0,870489800000.0,958492500000.0,1048805200000.0,1456352000000.0,887911150000.0,1236869400000.0,1122801800000.0,1012395100000.0
643,994333750000.0,870489800000.0,958492500000.0,1085604760000.0,1456352000000.0,818748700000.0,1236869400000.0,1104153000000.0,976366500000.0
644,994333750000.0,887911150000.0,958492500000.0,1122801800000.0,1456352000000.0,818748700000.0,1315071000000.0,1122801800000.0,1012395100000.0
645,994333750000.0,940710900000.0,958492500000.0,1179363000000.0,1456352000000.0,818748700000.0,1315071000000.0,1122801800000.0,1012395100000.0
646,958492500000.0,940710900000.0,958492500000.0,1179363000000.0,1456352000000.0,853156230000.0,1334902300000.0,1067155700000.0,994333750000.0
647,958492500000.0,940710900000.0,1012395100000.0,1179363000000.0,1477017000000.0,923020950000.0,1295353200000.0,994333750000.0,994333750000.0
648,1012395100000.0,976366500000.0,1067155700000.0,1160405800000.0,1477017000000.0,994333750000.0,1275748000000.0,1067155700000.0,1012395100000.0
649,1012395100000.0,940710900000.0,1122801800000.0,1160405800000.0,1497806900000.0,994333750000.0,1256253800000.0,1085604760000.0,1085604760000.0
650,1012395100000.0,887911150000.0,1198425200000.0,1141552700000.0,1497806900000.0,1030552000000.0,1275748000000.0,1160405800000.0,1104153000000.0
651,1012395100000.0,976366500000.0,1217593600000.0,1141552700000.0,1497806900000.0,1030552000000.0,1295353200000.0,1141552700000.0,1141552700000.0
652,994333750000.0,976366500000.0,1160405800000.0,1141552700000.0,1497806900000.0,1122801800000.0,1395091200000.0,1160405800000.0,1122801800000.0
653,1012395100000.0,887911150000.0,1122801800000.0,1179363000000.0,1497806900000.0,1141552700000.0,1415390700000.0,1141552700000.0,1104153000000.0
654,1067155700000.0,976366500000.0,1104153000000.0,1256253800000.0,1497806900000.0,1179363000000.0,1435810300000.0,1122801800000.0,1104153000000.0
655,1104153000000.0,1030552000000.0,1012395100000.0,1315071000000.0,1518723300000.0,1198425200000.0,1456352000000.0,1122801800000.0,1104153000000.0
656,1104153000000.0,994333750000.0,1012395100000.0,1374911100000.0,1518723300000.0,1256253800000.0,1477017000000.0,1122801800000.0,1067155700000.0
657,1085604760000.0,1012395100000.0,1012395100000.0,1415390700000.0,1518723300000.0,1256253800000.0,1497806900000.0,1160405800000.0,1085604760000.0
658,1085604760000.0,1030552000000.0,1012395100000.0,1435810300000.0,1582246000000.0,1256253800000.0,1518723300000.0,1160405800000.0,1067155700000.0
659,1085604760000.0,1048805200000.0,1012395100000.0,1456352000000.0,1582246000000.0,1256253800000.0,1560941000000.0,1160405800000.0,1067155700000.0
660,1104153000000.0,1048805200000.0,1030552000000.0,1456352000000.0,1625255400000.0,1315071000000.0,1582246000000.0,1141552700000.0,1067155700000.0
661,1160405800000.0,1085604760000.0,1048805200000.0,1456352000000.0,1646963500000.0,1354848700000.0,1668809400000.0,1141552700000.0,1085604760000.0
662,1179363000000.0,1104153000000.0,1048805200000.0,1456352000000.0,1603683500000.0,1374911100000.0,1603683500000.0,1198425200000.0,1085604760000.0
663,1256253800000.0,1104153000000.0,1048805200000.0,1435810300000.0,1603683500000.0,1415390700000.0,1582246000000.0,1236869400000.0,1104153000000.0
664,1275748000000.0,1085604760000.0,1048805200000.0,1456352000000.0,1582246000000.0,1456352000000.0,1560941000000.0,1256253800000.0,1122801800000.0
665,1275748000000.0,1048805200000.0,1104153000000.0,1518723300000.0,1582246000000.0,1477017000000.0,1560941000000.0,1256253800000.0,1198425200000.0
666,1295353200000.0,1048805200000.0,1104153000000.0,1539767300000.0,1603683500000.0,1497806900000.0,1582246000000.0,1256253800000.0,1198425200000.0
667,1354848700000.0,1048805200000.0,1122801800000.0,1712921900000.0,1646963500000.0,1497806900000.0,1603683500000.0,1256253800000.0,1256253800000.0
668,1354848700000.0,1122801800000.0,1141552700000.0,1712921900000.0,1712921900000.0,1518723300000.0,1646963500000.0,1275748000000.0,1295353200000.0
669,1395091200000.0,1122801800000.0,1141552700000.0,1712921900000.0,1735192000000.0,1539767300000.0,1712921900000.0,1315071000000.0,1354848700000.0
670,1374911100000.0,1179363000000.0,1198425200000.0,1690795000000.0,1780169300000.0,1539767300000.0,1712921900000.0,1275748000000.0,1354848700000.0
671,1354848700000.0,1160405800000.0,1160405800000.0,1646963500000.0,1780169300000.0,1497806900000.0,1712921900000.0,1315071000000.0,1315071000000.0
672,1354848700000.0,1160405800000.0,1141552700000.0,1646963500000.0,1780169300000.0,1518723300000.0,1757607100000.0,1315071000000.0,1295353200000.0
673,1354848700000.0,1179363000000.0,1085604760000.0,1668809400000.0,1780169300000.0,1497806900000.0,1757607100000.0,1374911100000.0,1315071000000.0
674,1354848700000.0,1160405800000.0,1085604760000.0,1668809400000.0,1735192000000.0,1477017000000.0,1802880400000.0,1334902300000.0,1275748000000.0
675,1435810300000.0,1141552700000.0,1067155700000.0,1712921900000.0,1735192000000.0,1456352000000.0,1802880400000.0,1315071000000.0,1256253800000.0
676,1456352000000.0,1141552700000.0,1030552000000.0,1757607100000.0,1735192000000.0,1435810300000.0,1802880400000.0,1256253800000.0,1256253800000.0
677,1518723300000.0,1141552700000.0,1048805200000.0,1757607100000.0,1802880400000.0,1435810300000.0,1802880400000.0,1236869400000.0,1217593600000.0
678,1582246000000.0,1141552700000.0,1048805200000.0,1848757500000.0,1825742400000.0,1477017000000.0,1802880400000.0,1217593600000.0,1217593600000.0
679,1582246000000.0,1179363000000.0,1085604760000.0,1802880400000.0,1895254300000.0,1539767300000.0,1802880400000.0,1198425200000.0,1236869400000.0
680,1539767300000.0,1198425200000.0,1160405800000.0,1802880400000.0,1895254300000.0,1625255400000.0,1802880400000.0,1198425200000.0,1275748000000.0
681,1539767300000.0,1275748000000.0,1179363000000.0,1825742400000.0,2038638200000.0,1780169300000.0,1825742400000.0,1217593600000.0,1295353200000.0
682,1539767300000.0,1295353200000.0,1236869400000.0,1871927200000.0,2112635000000.0,1802880400000.0,1802880400000.0,1217593600000.0,1315071000000.0
683,1477017000000.0,1315071000000.0,1295353200000.0,1895254300000.0,2137658600000.0,1825742400000.0,1871927200000.0,1315071000000.0,1334902300000.0
684,1477017000000.0,1315071000000.0,1275748000000.0,1918740500000.0,2213840000000.0,1757607100000.0,1871927200000.0,1415390700000.0,1395091200000.0
685,1477017000000.0,1295353200000.0,1217593600000.0,1942388200000.0,2213840000000.0,1625255400000.0,1895254300000.0,1415390700000.0,1374911100000.0
686,1456352000000.0,1315071000000.0,1217593600000.0,1918740500000.0,2213840000000.0,1603683500000.0,1895254300000.0,1415390700000.0,1354848700000.0
687,1497806900000.0,1275748000000.0,1236869400000.0,1918740500000.0,2162865300000.0,1603683500000.0,2014322200000.0,1315071000000.0,1354848700000.0
688,1539767300000.0,1275748000000.0,1236869400000.0,1918740500000.0,2162865300000.0,1603683500000.0,2063127400000.0,1315071000000.0,1354848700000.0
689,1582246000000.0,1275748000000.0,1236869400000.0,1871927200000.0,2137658600000.0,1582246000000.0,2063127400000.0,1275748000000.0,1354848700000.0
690,1646963500000.0,1256253800000.0,1275748000000.0,1871927200000.0,2112635000000.0,1690795000000.0,2063127400000.0,1275748000000.0,1374911100000.0
691,1690795000000.0,1236869400000.0,1275748000000.0,1871927200000.0,2014322200000.0,1712921900000.0,2014322200000.0,1236869400000.0,1374911100000.0
692,1668809400000.0,1236869400000.0,1315071000000.0,1895254300000.0,2038638200000.0,1735192000000.0,1895254300000.0,1217593600000.0,1374911100000.0
693,1668809400000.0,1236869400000.0,1354848700000.0,1942388200000.0,2038638200000.0,1780169300000.0,1802880400000.0,1198425200000.0,1334902300000.0
694,1582246000000.0,1275748000000.0,1354848700000.0,1990176500000.0,2112635000000.0,1780169300000.0,1780169300000.0,1198425200000.0,1334902300000.0
695,1497806900000.0,1295353200000.0,1334902300000.0,1942388200000.0,2213840000000.0,1780169300000.0,1735192000000.0,1179363000000.0,1395091200000.0
696,1518723300000.0,1295353200000.0,1374911100000.0,1966199500000.0,2239613400000.0,1802880400000.0,1780169300000.0,1198425200000.0,1415390700000.0
697,1518723300000.0,1295353200000.0,1334902300000.0,1990176500000.0,2239613400000.0,1966199500000.0,1848757500000.0,1256253800000.0,1435810300000.0
698,1625255400000.0,1295353200000.0,1315071000000.0,1966199500000.0,2239613400000.0,1990176500000.0,1895254300000.0,1315071000000.0,1435810300000.0
699,1690795000000.0,1295353200000.0,1334902300000.0,1966199500000.0,2239613400000.0,1966199500000.0,1990176500000.0,1354848700000.0,1435810300000.0
700,1735192000000.0,1295353200000.0,1354848700000.0,1966199500000.0,2239613400000.0,1990176500000.0,2014322200000.0,1415390700000.0,1415390700000.0
701,1690795000000.0,1295353200000.0,1354848700000.0,2014322200000.0,2265581000000.0,1990176500000.0,2014322200000.0,1456352000000.0,1456352000000.0
702,1690795000000.0,1315071000000.0,1315071000000.0,2014322200000.0,2398444000000.0,1990176500000.0,1990176500000.0,1518723300000.0,1477017000000.0
703,1646963500000.0,1315071000000.0,1295353200000.0,2063127400000.0,2425643300000.0,2038638200000.0,2014322200000.0,1518723300000.0,1518723300000.0
704,1646963500000.0,1315071000000.0,1295353200000.0,2137658600000.0,2425643300000.0,2087792300000.0,2038638200000.0,1518723300000.0,1518723300000.0
705,1646963500000.0,1315071000000.0,1295353200000.0,2162865300000.0,2398444000000.0,2112635000000.0,2112635000000.0,1518723300000.0,1518723300000.0
706,1712921900000.0,1315071000000.0,1295353200000.0,2213840000000.0,2398444000000.0,2188258300000.0,2213840000000.0,1518723300000.0,1497806900000.0
707,1712921900000.0,1334902300000.0,1295353200000.0,2291746200000.0,2425643300000.0,2291746200000.0,2239613400000.0,1497806900000.0,1497806900000.0
708,1735192000000.0,1315071000000.0,1415390700000.0,2318112000000.0,2425643300000.0,2425643300000.0,2239613400000.0,1518723300000.0,1518723300000.0
709,1735192000000.0,1334902300000.0,1415390700000.0,2398444000000.0,2398444000000.0,2398444000000.0,2137658600000.0,1456352000000.0,1582246000000.0
710,1757607100000.0,1334902300000.0,1435810300000.0,2398444000000.0,2453059700000.0,2398444000000.0,2137658600000.0,1456352000000.0,1582246000000.0
711,1848757500000.0,1395091200000.0,1415390700000.0,2398444000000.0,2453059700000.0,2398444000000.0,2112635000000.0,1477017000000.0,1625255400000.0
712,1942388200000.0,1415390700000.0,1415390700000.0,2371457600000.0,2453059700000.0,2398444000000.0,2162865300000.0,1456352000000.0,1603683500000.0
713,1942388200000.0,1415390700000.0,1415390700000.0,2371457600000.0,2453059700000.0,2344681500000.0,2188258300000.0,1395091200000.0,1560941000000.0
714,1942388200000.0,1415390700000.0,1415390700000.0,2371457600000.0,2508556300000.0,2318112000000.0,2188258300000.0,1395091200000.0,1518723300000.0
715,1942388200000.0,1435810300000.0,1415390700000.0,2425643300000.0,2480696200000.0,2318112000000.0,2239613400000.0,1415390700000.0,1477017000000.0
716,1871927200000.0,1395091200000.0,1415390700000.0,2480696200000.0,2453059700000.0,2344681500000.0,2188258300000.0,1456352000000.0,1435810300000.0
717,1825742400000.0,1334902300000.0,1415390700000.0,2508556300000.0,2425643300000.0,2425643300000.0,2188258300000.0,1497806900000.0,1415390700000.0
718,1757607100000.0,1354848700000.0,1415390700000.0,2508556300000.0,2398444000000.0,2564963000000.0,2188258300000.0,1497806900000.0,1374911100000.0
719,1735192000000.0,1435810300000.0,1415390700000.0,2508556300000.0,2371457600000.0,2593516700000.0,2213840000000.0,1518723300000.0,1354848700000.0
720,1712921900000.0,1435810300000.0,1435810300000.0,2453059700000.0,2344681500000.0,2622309500000.0,2239613400000.0,1625255400000.0,1456352000000.0
721,1712921900000.0,1456352000000.0,1415390700000.0,2508556300000.0,2344681500000.0,2680628200000.0,2291746200000.0,1625255400000.0,1518723300000.0
